0 0.000128 0.0
0.5 0.000848 0.0
1.0 0.001248 0.0
1.5 0.001264 0.0
2.0 0.000736 0.00144
2.5 6.4e-05 0.002208
3.0 0.000352 0.001936
3.5 0.000432 0.002016
4.0 0.000544 0.001856
4.5 0.00056 0.001856
5.0 0.000416 0.002128
5.5 0.000528 0.001904
6.0 0.0008 0.000448
6.5 0.001104 0.0
7.0 0.001264 0.0
7.5 0.001264 0.0
